IsRecentlyVerified,DateLastVerified,ID,UUID,DataProviderID,OperatorID,UsageTypeID,NumberOfPoints,StatusTypeID,DateLastStatusUpdate,DataQualityLevel,DateCreated,SubmissionStatusTypeID,AddressInfo.ID,AddressInfo.Title,AddressInfo.AddressLine1,AddressInfo.Town,AddressInfo.Postcode,AddressInfo.CountryID,AddressInfo.Latitude,AddressInfo.Longitude,AddressInfo.DistanceUnit,UsageCost,ConnectionID,ConnectionTypeID,LevelID,Amps,Voltage,PowerKW,CurrentTypeID,Quantity
False,2016-06-04 02:37:00,68252,86B0888E-CEE1-4E52-9240-C94D7A72E9EF,26,73.0,1.0,1.0,50,2016-06-04 02:37:00,3,2016-06-04 02:37:00,100,68598,Dinkgrevelaan,Dinkgrevelaan,Velsen,2071 AN,159,52.43025,4.64143,0,0.00 jaarabonnement,95144.0,25.0,2.0,16.0,400.0,11.0,10.0,2.0
False,2016-06-04 02:37:00,68251,86259CA8-E9CC-411C-98BE-F5E5D2752875,26,73.0,1.0,1.0,50,2016-06-04 02:37:00,3,2016-06-04 02:37:00,100,68597,Rijshoutweg 25,Rijshoutweg 25,Zaanstad,1505 HL,159,52.42285,4.84843,0,0.00 jaarabonnement,95140.0,25.0,2.0,16.0,400.0,11.0,10.0,2.0
False,2016-06-04 02:37:00,68250,7800B07F-E5DB-4067-8E25-5EFED5CED7CA,26,177.0,1.0,1.0,50,2016-06-04 02:37:00,3,2016-06-04 02:37:00,100,68596,Oostzanerdijk 22,Oostzanerdijk 22,Amsterdam,1035 RD,159,52.416255,4.897347,0,0.00 jaarabonnement,95138.0,25.0,2.0,16.0,400.0,11.0,10.0,2.0
False,2016-06-04 02:37:00,68249,D8098858-080F-433C-BFCF-BF7C90C3A340,26,177.0,1.0,1.0,50,2016-06-04 02:37:00,3,2016-06-04 02:37:00,100,68595,Kadoelenweg 169H,Kadoelenweg 169H,Amsterdam,1035 NE,159,52.414955,4.907609,0,0.00 jaarabonnement,95136.0,25.0,2.0,16.0,400.0,11.0,10.0,2.0
False,2016-06-04 02:37:00,68248,B81CD010-A2B7-4F30-9281-2023B77BAE6D,26,73.0,1.0,1.0,50,2016-06-04 02:37:00,3,2016-06-04 02:37:00,100,68594,Westhavenweg 45,Westhavenweg 45,Amsterdam,1042 AL,159,52.40491,4.83475,0,0.00 jaarabonnement,95135.0,25.0,2.0,16.0,400.0,11.0,10.0,2.0
False,2016-06-04 02:37:00,68247,7F07A6EA-0791-4C51-8ED2-3B5F82767AEC,26,157.0,1.0,1.0,50,2016-06-04 02:37:00,3,2016-06-04 02:37:00,100,68593,Pegasusstraat 61,Pegasusstraat 61,Haarlem,2024 VN,159,52.4039789,4.64154619999999,0,0.00 jaarabonnement,95134.0,25.0,2.0,16.0,400.0,11.0,10.0,2.0
False,2016-06-04 02:37:00,68246,5C032B51-5303-4F2D-8308-10110E05CA9F,26,177.0,1.0,1.0,50,2016-06-04 02:37:00,3,2016-06-04 02:37:00,100,68592,H. Cleyndertweg 447,H. Cleyndertweg 447,Amsterdam,1025 DT,159,52.403583,4.938367,0,0.00 jaarabonnement,95132.0,25.0,2.0,16.0,400.0,11.0,10.0,2.0
False,2016-06-04 02:37:00,68245,7D7C7F30-A5D1-4B60-B17C-8C67D0EDFB1B,26,73.0,1.0,1.0,50,2016-06-04 02:37:00,3,2016-06-04 02:37:00,100,68591,Galwin,Galwin,Amsterdam,1046 AW,159,52.39684,4.79959,0,0.00 jaarabonnement,95128.0,25.0,2.0,16.0,400.0,11.0,10.0,2.0
False,2016-06-04 02:37:00,68244,12980D7C-C26C-4B9D-9EA4-3DF941178D45,26,73.0,1.0,1.0,50,2016-06-04 02:37:00,3,2016-06-04 02:37:00,100,68590,Zekeringstraat 7B,Zekeringstraat 7B,Amsterdam,1014 BM,159,52.39602,4.85336,0,0.00 jaarabonnement,95124.0,25.0,2.0,16.0,400.0,11.0,10.0,2.0
False,2016-06-04 02:37:00,68243,6DA9F7E8-741B-47D1-90BA-5FCEF3E87245,26,177.0,1.0,1.0,50,2016-06-04 02:37:00,3,2016-06-04 02:37:00,100,68589,Kabelweg 51,Kabelweg 51,Amsterdam,1014 BA,159,52.394112,4.846907,0,0.00 jaarabonnement,95122.0,25.0,2.0,16.0,400.0,11.0,10.0,2.0
False,2016-06-04 02:37:00,68242,7D458321-050C-4C6D-AE07-B82E3DE4B7D6,26,73.0,1.0,1.0,50,2016-06-04 02:37:00,3,2016-06-04 02:37:00,100,68588,Asterweg 103,Asterweg 103,Amsterdam,1031 HM,159,52.39294,4.90185,0,0.00 jaarabonnement,95121.0,25.0,2.0,16.0,400.0,5.0,10.0,2.0
False,2016-06-04 02:37:00,68241,D2E34619-5179-43DF-B61C-C344B58D4EA8,26,177.0,1.0,1.0,50,2016-06-04 02:37:00,3,2016-06-04 02:37:00,100,68587,Basisweg 35,Basisweg 35,Amsterdam,1043 AN,159,52.391262,4.830831,0,0.00 jaarabonnement,95119.0,25.0,2.0,16.0,400.0,11.0,10.0,2.0
False,2016-06-04 02:37:00,68240,8395F485-764F-47F1-8D1A-022DDE02EC29,26,177.0,1.0,1.0,50,2016-06-04 02:37:00,3,2016-06-04 02:37:00,100,68586,Nieuwendammerkade 28A-14,Nieuwendammerkade 28A-14,Amsterdam,1022 AB,159,52.390449,4.935603,0,0.00 jaarabonnement,95117.0,25.0,2.0,16.0,400.0,11.0,10.0,2.0
False,2016-06-04 02:37:00,68239,D1C2969D-DD3B-4EC0-8217-861F419DA7A7,26,177.0,1.0,1.0,50,2016-06-04 02:37:00,3,2016-06-04 02:37:00,100,68585,Werengouw 55,Werengouw 55,Amsterdam,1024 NM,159,52.390378,4.954974,0,0.00 jaarabonnement,95115.0,25.0,2.0,16.0,400.0,11.0,10.0,2.0
False,2016-06-04 02:37:00,68238,A14065A4-7228-4F77-87B9-081DC15523C9,26,177.0,1.0,1.0,50,2016-06-04 02:37:00,3,2016-06-04 02:37:00,100,68584,Rhôneweg 34,Rhôneweg 34,Amsterdam,1043 AH,159,52.390196,4.826021,0,0.00 jaarabonnement,95113.0,25.0,2.0,16.0,400.0,11.0,10.0,2.0
False,2016-06-04 02:37:00,68237,8AA735C9-A185-44BA-B425-88B083357FFD,26,103.0,1.0,1.0,50,2016-06-04 02:37:00,3,2016-06-04 02:37:00,100,68583,Frans Halsweg 4,Frans Halsweg 4,Almere,1318 HX,159,52.385723,5.25358,0,0.00 jaarabonnement,95111.0,25.0,2.0,16.0,400.0,11.0,10.0,2.0
False,2016-06-04 02:37:00,68236,7C2BEB21-DC04-4D81-9229-E951B948DDBC,26,73.0,1.0,1.0,50,2016-06-04 02:37:00,3,2016-06-04 02:37:00,100,68582,Edelhertweg 67,Edelhertweg 67,Almere,1338 KB,159,52.38526,5.2751,0,0.00 jaarabonnement,95110.0,25.0,2.0,16.0,400.0,5.0,10.0,2.0
False,2016-06-04 02:37:00,68235,A567D484-150E-4EDE-9C73-D8D694BE9090,26,177.0,1.0,1.0,50,2016-06-04 02:37:00,3,2016-06-04 02:37:00,100,68581,Bickersgracht 1,Bickersgracht 1,Amsterdam,1013 LE,159,52.384362,4.888415,0,0.00 jaarabonnement,95108.0,25.0,2.0,16.0,400.0,11.0,10.0,2.0
False,2016-06-04 02:37:00,68234,6178B0ED-1C1B-4BA6-BC4C-957CA9FE4C65,26,103.0,1.0,1.0,50,2016-06-04 02:37:00,3,2016-06-04 02:37:00,100,68580,Jacob van Ruysdaelstraat 120,Jacob van Ruysdaelstraat 120,Almere,1318 NS,159,52.38379177,5.25664071,0,0.00 jaarabonnement,95106.0,25.0,2.0,16.0,400.0,11.0,10.0,2.0
False,2016-06-04 02:37:00,68233,BF5F85AC-352F-4CC3-AAE7-3C0E37298635,26,177.0,1.0,1.0,50,2016-06-04 02:37:00,3,2016-06-04 02:37:00,100,68579,De Wittenkade 91-3,De Wittenkade 91-3,Amsterdam,1052 AE,159,52.383271,4.877731,0,0.00 jaarabonnement,95104.0,25.0,2.0,16.0,400.0,11.0,10.0,2.0
False,2016-06-04 02:37:00,68232,0A6ADD05-3061-4CAD-A621-C23A5FE1D5D4,26,73.0,1.0,1.0,50,2016-06-04 02:37:00,3,2016-06-04 02:37:00,100,68578,Kerkekampstraat 12,Kerkekampstraat 12,Hellendoorn,7447 HW,159,52.38314,6.44927,0,0.00 jaarabonnement,95103.0,25.0,2.0,16.0,400.0,5.0,10.0,2.0
False,2016-06-04 02:37:00,68231,9851E0AA-B091-46D0-8A29-414BA03817F0,26,177.0,1.0,1.0,50,2016-06-04 02:37:00,3,2016-06-04 02:37:00,100,68577,Marga Klompélaan 50,Marga Klompélaan 50,Amsterdam,1067 TZ,159,52.379596,4.791596,0,0.00 jaarabonnement,95101.0,25.0,2.0,16.0,400.0,11.0,10.0,2.0
False,2016-06-04 02:37:00,68230,274AB08D-9986-45E3-9CA9-FAD81E391411,26,177.0,1.0,1.0,50,2016-06-04 02:37:00,3,2016-06-04 02:37:00,100,68576,Dennenlaan 14,Dennenlaan 14,Haarlemmermeer,1161 CR,159,52.379488,4.751577,0,0.00 jaarabonnement,95099.0,25.0,2.0,16.0,400.0,11.0,10.0,2.0
False,2016-06-04 02:37:00,68229,7F1736BC-E12A-42D4-9884-94ED5D4A5B4C,26,177.0,1.0,1.0,50,2016-06-04 02:37:00,3,2016-06-04 02:37:00,100,68575,Midswaard 52,Midswaard 52,Haarlemmermeer,1161 BH,159,52.377643,4.731651,0,0.00 jaarabonnement,95097.0,25.0,2.0,16.0,400.0,11.0,10.0,2.0
False,2016-06-04 02:37:00,68228,5AD3FBB3-2FB3-4DFF-9D73-3CD45501FE7E,26,177.0,1.0,1.0,50,2016-06-04 02:37:00,3,2016-06-04 02:37:00,100,68574,Blancefloorstraat 2-1,Blancefloorstraat 2-1,Amsterdam,1055 TA,159,52.377095,4.855724,0,0.00 jaarabonnement,95095.0,25.0,2.0,16.0,400.0,11.0,10.0,2.0
False,2016-06-04 02:37:00,68227,B3EEDF0E-03EE-49E2-8020-B0D6EE11DA05,26,157.0,1.0,1.0,50,2016-06-04 02:37:00,3,2016-06-04 02:37:00,100,68573,Bakhuijs Roozeboomlaan 26,Bakhuijs Roozeboomlaan 26,Almelo,7603 MC,159,52.3763216,6.6982289,0,0.00 jaarabonnement,95094.0,25.0,2.0,16.0,400.0,11.0,10.0,2.0
False,2016-06-04 02:37:00,68226,59557B6C-A2D0-40A8-A934-BAC5E9DEA85C,26,177.0,1.0,1.0,50,2016-06-04 02:37:00,3,2016-06-04 02:37:00,100,68572,Marcantilaan 489,Marcantilaan 489,Amsterdam,1051 MJ,159,52.374609,4.866976,0,0.00 jaarabonnement,95092.0,25.0,2.0,16.0,400.0,11.0,10.0,2.0
False,2016-06-04 02:37:00,68225,95F3D8A5-6ADE-4378-BAC4-3BCBD87134B7,26,177.0,1.0,1.0,50,2016-06-04 02:37:00,3,2016-06-04 02:37:00,100,68571,Geuzenkade 58-1,Geuzenkade 58-1,Amsterdam,1056 KN,159,52.373535,4.86464,0,0.00 jaarabonnement,95090.0,25.0,2.0,16.0,400.0,11.0,10.0,2.0
False,2016-06-04 02:37:00,68224,3DB92D9A-65F4-416F-B05E-B4484124502B,26,177.0,1.0,1.0,50,2016-06-04 02:37:00,3,2016-06-04 02:37:00,100,68570,Senecastraat 21,Senecastraat 21,Amsterdam,1064 ZJ,159,52.3734,4.813206,0,0.00 jaarabonnement,95088.0,25.0,2.0,16.0,400.0,11.0,10.0,2.0
False,2016-06-04 02:37:00,68223,2400F6C3-D34A-4287-A1E6-89C4A7087C63,26,177.0,1.0,1.0,50,2016-06-04 02:37:00,3,2016-06-04 02:37:00,100,68569,Admiraal de Ruijterweg 123-1,Admiraal de Ruijterweg 123-1,Amsterdam,1056 EW,159,52.373046,4.858978,0,0.00 jaarabonnement,95086.0,25.0,2.0,16.0,400.0,11.0,10.0,2.0
False,2016-06-04 02:37:00,68222,16702E7C-47D9-419E-9E8A-55E9CD4E6A8F,26,177.0,1.0,1.0,50,2016-06-04 02:37:00,3,2016-06-04 02:37:00,100,68568,John Franklinstraat 76-3,John Franklinstraat 76-3,Amsterdam,1056 TG,159,52.372803,4.853719,0,0.00 jaarabonnement,95084.0,25.0,2.0,16.0,400.0,11.0,10.0,2.0
False,2016-06-04 02:37:00,68221,9B098E0C-90D2-4FB1-939B-6F79BECAA28C,26,177.0,1.0,1.0,50,2016-06-04 02:37:00,3,2016-06-04 02:37:00,100,68567,Faas Wilkesstraat 102,Faas Wilkesstraat 102,Amsterdam,1095 MD,159,52.372503,4.969192,0,0.00 jaarabonnement,95082.0,25.0,2.0,16.0,400.0,11.0,10.0,2.0
False,2016-06-04 02:37:00,68220,9F3C59AB-A80A-49EA-A44C-C8F8EB2931C9,26,103.0,1.0,1.0,50,2016-06-04 02:37:00,3,2016-06-04 02:37:00,100,68566,Klarinetstraat 68,Klarinetstraat 68,Almere,1312 NK,159,52.37154876,5.18623192,0,0.00 jaarabonnement,95080.0,25.0,2.0,16.0,400.0,11.0,10.0,2.0
False,2016-06-04 02:37:00,68219,B7FC1921-726C-4F9E-9933-560A73AC7AA1,26,157.0,1.0,1.0,50,2016-06-04 02:37:00,3,2016-06-04 02:37:00,100,68565,Dorpsbleek 28,Dorpsbleek 28,Wierden,7641 LL,159,52.3708844,6.6024597,0,0.00 jaarabonnement,95079.0,25.0,2.0,16.0,400.0,11.0,10.0,2.0
False,2016-06-04 02:37:00,68218,08130B49-0C0F-4C79-9E85-CDF35165A3BF,26,103.0,1.0,1.0,50,2016-06-04 02:37:00,3,2016-06-04 02:37:00,100,68564,Wim Kanplein 1,Wim Kanplein 1,Almere,1311 LH,159,52.370361,5.17969978,0,0.00 jaarabonnement,95077.0,25.0,2.0,16.0,400.0,11.0,10.0,2.0
False,2016-06-04 02:37:00,68217,78A45292-CA9C-468E-833E-8F819611D528,26,177.0,1.0,1.0,50,2016-06-04 02:37:00,3,2016-06-04 02:37:00,100,68563,Van Spilbergenstraat 160-1,Van Spilbergenstraat 160-1,Amsterdam,1057 RP,159,52.368713,4.85088,0,0.00 jaarabonnement,95075.0,25.0,2.0,16.0,400.0,11.0,10.0,2.0
False,2016-06-04 02:37:00,68216,EAA07C68-0FB6-4E58-8FD2-2E3A4D3D7F5A,26,157.0,1.0,1.0,50,2016-06-04 02:37:00,3,2016-06-04 02:37:00,100,68562,Prins Mauritsstraat 8,Prins Mauritsstraat 8,Hellendoorn,7443 ZH,159,52.3671211,6.45892670000001,0,0.00 jaarabonnement,95074.0,25.0,2.0,16.0,400.0,3.7,10.0,2.0
False,2016-06-04 02:37:00,68215,D10DD6F2-D27D-4C87-9DF9-A676A3C6F96A,26,177.0,1.0,1.0,50,2016-06-04 02:37:00,3,2016-06-04 02:37:00,100,68561,Hemsterhuisstraat 44,Hemsterhuisstraat 44,Amsterdam,1065 KB,159,52.361399,4.822978,0,0.00 jaarabonnement,95072.0,25.0,2.0,16.0,400.0,11.0,10.0,2.0
False,2016-06-04 02:37:00,68214,6BC59956-594C-48D0-ABA5-938FE30E586E,26,177.0,1.0,1.0,50,2016-06-04 02:37:00,3,2016-06-04 02:37:00,100,68560,James Bradleystraat 21,James Bradleystraat 21,Amsterdam,1086 ZM,159,52.359908,4.98025,0,0.00 jaarabonnement,95070.0,25.0,2.0,16.0,400.0,11.0,10.0,2.0
False,2016-06-04 02:37:00,68213,A27183E6-F73E-4CC8-8300-A66310FF7B1F,26,177.0,1.0,1.0,50,2016-06-04 02:37:00,3,2016-06-04 02:37:00,100,68559,Bonistraat 14,Bonistraat 14,Amsterdam,1094 SJ,159,52.359053,4.935425,0,0.00 jaarabonnement,95068.0,25.0,2.0,16.0,400.0,11.0,10.0,2.0
False,2016-06-04 02:37:00,68212,A1EADC16-2983-4C6A-9636-D2909FF9D6E3,26,177.0,1.0,1.0,50,2016-06-04 02:37:00,3,2016-06-04 02:37:00,100,68558,Erich Salomonstraat 64,Erich Salomonstraat 64,Amsterdam,1087 DB,159,52.35889,4.993291,0,0.00 jaarabonnement,95066.0,25.0,2.0,16.0,400.0,11.0,10.0,2.0
False,2016-06-04 02:37:00,68211,3E794149-8BD9-48D9-8438-2E94B01416EE,26,177.0,1.0,1.0,50,2016-06-04 02:37:00,3,2016-06-04 02:37:00,100,68557,Van Mourik Broekmanstraat 103,Van Mourik Broekmanstraat 103,Amsterdam,1065 EV,159,52.357198,4.821633,0,0.00 jaarabonnement,95064.0,25.0,2.0,16.0,400.0,11.0,10.0,2.0
False,2016-06-04 02:37:00,68210,D4332E13-4F5D-45B0-8B77-E7F05D2877CE,26,177.0,1.0,1.0,50,2016-06-04 02:37:00,3,2016-06-04 02:37:00,100,68556,Vennepluimstraat 6,Vennepluimstraat 6,Amsterdam,1087 CG,159,52.356689,4.989679,0,0.00 jaarabonnement,95062.0,25.0,2.0,16.0,400.0,11.0,10.0,2.0
False,2016-06-04 02:37:00,68209,1C8DFF9A-EA31-4D3F-8FA3-CCC7C05F0F9D,26,177.0,1.0,1.0,50,2016-06-04 02:37:00,3,2016-06-04 02:37:00,100,68555,Tourniairestraat 1,Tourniairestraat 1,Amsterdam,1065 KK,159,52.355798,4.824988,0,0.00 jaarabonnement,95060.0,25.0,2.0,16.0,400.0,11.0,10.0,2.0
False,2016-06-04 02:37:00,68207,4A74C374-2927-408F-AAC1-BCC5436454E5,26,177.0,1.0,1.0,50,2016-06-04 02:37:00,3,2016-06-04 02:37:00,100,68553,Langswater 268,Langswater 268,Amsterdam,1069 EC,159,52.355501,4.789584,0,0.00 jaarabonnement,95055.0,25.0,2.0,16.0,400.0,11.0,10.0,2.0
False,2016-06-04 02:37:00,68206,43B3B5E9-3AE6-4603-95FA-4600AE59591A,26,103.0,1.0,1.0,50,2016-06-04 02:37:00,3,2016-06-04 02:37:00,100,68552,Iskurstraat 12,Iskurstraat 12,Almere,1363 RC,159,52.35497275,5.1611408,0,0.00 jaarabonnement,95053.0,25.0,2.0,16.0,400.0,11.0,10.0,2.0
False,2019-05-30 14:38:00,68205,11B28A90-B6D3-4B0C-947A-4E154EBEB037,26,177.0,1.0,1.0,50,2019-05-30 14:38:00,3,2016-06-04 02:37:00,100,68551,Lumièrestraat 93,Lumièrestraat 93,Amsterdam,1087 JA,159,52.354814,5.002253,0,0.00 jaarabonnement,95051.0,25.0,2.0,16.0,400.0,11.0,10.0,2.0
False,2016-06-04 02:37:00,68204,A1DB40AA-0199-45F8-B426-D329D677B7AD,26,177.0,1.0,1.0,50,2016-06-04 02:37:00,3,2016-06-04 02:37:00,100,68550,President Brandstraat 110,President Brandstraat 110,Amsterdam,1091 WT,159,52.354247,4.917177,0,0.00 jaarabonnement,95049.0,25.0,2.0,16.0,400.0,11.0,10.0,2.0
False,2016-06-04 02:37:00,68203,88A820DB-7E83-4F3A-834D-206E69320827,26,177.0,1.0,1.0,50,2016-06-04 02:37:00,3,2016-06-04 02:37:00,100,68549,M. Gandhilaan 113,M. Gandhilaan 113,Amsterdam,1069 NC,159,52.354151,4.779016,0,0.00 jaarabonnement,95047.0,25.0,2.0,16.0,400.0,11.0,10.0,2.0
False,2016-06-04 02:37:00,68202,E7ACD9BC-6C0A-473B-99CB-62E28F014DDF,26,177.0,1.0,1.0,50,2016-06-04 02:37:00,3,2016-06-04 02:37:00,100,68548,Zwanebloemlaan 308,Zwanebloemlaan 308,Amsterdam,1087 KE,159,52.351999,4.998771,0,0.00 jaarabonnement,95045.0,25.0,2.0,16.0,400.0,11.0,10.0,2.0
False,2016-06-04 02:37:00,68201,E4B68913-D0F9-4CDB-8E8B-3ED2FD171E7A,26,177.0,1.0,1.0,50,2016-06-04 02:37:00,3,2016-06-04 02:37:00,100,68547,Willem Bartjenshof 7,Willem Bartjenshof 7,Amsterdam,1068 VT,159,52.351926,4.805209,0,0.00 jaarabonnement,95043.0,25.0,2.0,16.0,400.0,11.0,10.0,2.0
False,2016-06-04 02:37:00,68200,465D7277-24D6-4C99-81D9-CD108943BE6D,26,177.0,1.0,1.0,50,2016-06-04 02:37:00,3,2016-06-04 02:37:00,100,68546,Eduard Hellendoornstraat,Eduard Hellendoornstraat,Amsterdam,1069 PW,159,52.35166,4.784584,0,0.00 jaarabonnement,95041.0,25.0,2.0,16.0,400.0,11.0,10.0,2.0
False,2016-06-04 02:37:00,68199,760CA1C3-4894-48A7-B1CE-75E02BF3FA71,26,177.0,1.0,1.0,50,2016-06-04 02:37:00,3,2016-06-04 02:37:00,100,68545,Nobelweg 2,Nobelweg 2,Amsterdam,1097 AR,159,52.35068,4.923835,0,0.00 jaarabonnement,95039.0,25.0,2.0,16.0,400.0,11.0,10.0,2.0
False,2016-06-04 02:37:00,68198,8F50A472-3968-4752-B320-A0F60801D576,26,177.0,1.0,1.0,50,2016-06-04 02:37:00,3,2016-06-04 02:37:00,100,68544,Ottho Heldringstraat 37A,Ottho Heldringstraat 37A,Amsterdam,1066 XT,159,52.34837,4.832403,0,0.00 jaarabonnement,95037.0,25.0,2.0,16.0,400.0,11.0,10.0,2.0
False,2016-06-04 02:37:00,68197,E67031A2-4A43-450A-AAB7-563AC2DD1C42,26,177.0,1.0,1.0,50,2016-06-04 02:37:00,3,2016-06-04 02:37:00,100,68543,Eva Besnyöstraat 372,Eva Besnyöstraat 372,Amsterdam,1087 LM,159,52.347996,5.011488,0,0.00 jaarabonnement,95035.0,25.0,2.0,16.0,400.0,11.0,10.0,2.0
False,2016-06-04 02:37:00,68196,815098AE-E262-438D-949D-28A708CE951E,26,73.0,1.0,1.0,50,2016-06-04 02:37:00,3,2016-06-04 02:37:00,100,68542,Einsteinweg,Einsteinweg,Amsterdam,1059 GG,159,52.34751,4.84037,0,0.00 jaarabonnement,95033.0,25.0,2.0,16.0,400.0,11.0,10.0,2.0
False,2016-06-04 02:37:00,68195,79D8678E-98BC-409E-9016-7E530CEEA729,26,177.0,1.0,1.0,50,2016-06-04 02:37:00,3,2016-06-04 02:37:00,100,68541,Berlaarstraat 387,Berlaarstraat 387,Amsterdam,1066 SL,159,52.34538,4.800753,0,0.00 jaarabonnement,95031.0,25.0,2.0,16.0,400.0,11.0,10.0,2.0
False,2016-06-04 02:37:00,68194,49626345-A4F4-4100-9659-D218D8D6B0E8,26,177.0,1.0,1.0,50,2016-06-04 02:37:00,3,2016-06-04 02:37:00,100,68540,Lekstraat 5-1,Lekstraat 5-1,Amsterdam,1079 EK,159,52.345324,4.908478,0,0.00 jaarabonnement,95029.0,25.0,2.0,16.0,400.0,11.0,10.0,2.0
False,2016-06-04 02:37:00,68193,3DC4E3BA-BE6E-4037-8E5D-2993D9D4F692,26,177.0,1.0,1.0,50,2016-06-04 02:37:00,3,2016-06-04 02:37:00,100,68539,President Kennedylaan 218B,President Kennedylaan 218B,Amsterdam,1079 NR,159,52.340974,4.898141,0,0.00 jaarabonnement,95027.0,25.0,2.0,16.0,400.0,11.0,10.0,2.0
False,2016-06-04 02:37:00,68192,C2B5485E-B006-4B52-88CC-B65B43B609C1,26,177.0,1.0,1.0,50,2016-06-04 02:37:00,3,2016-06-04 02:37:00,100,68538,President Kennedylaan 190,President Kennedylaan 190,Amsterdam,1079 NP,159,52.340611,4.903745,0,0.00 jaarabonnement,95025.0,25.0,2.0,16.0,400.0,11.0,10.0,2.0
False,2016-06-04 02:37:00,68191,48C064F1-B43E-4531-B722-8A205497289E,26,177.0,1.0,1.0,50,2016-06-04 02:37:00,3,2016-06-04 02:37:00,100,68537,Toevluchtstraat 51,Toevluchtstraat 51,Haarlemmermeer,1171 GG,159,52.339178,4.78849,0,0.00 jaarabonnement,95023.0,25.0,2.0,16.0,400.0,11.0,10.0,2.0
False,2016-06-04 02:37:00,68190,A2C585A7-391D-4A21-AA3E-6E569AD3CD65,26,177.0,1.0,1.0,50,2016-06-04 02:37:00,3,2016-06-04 02:37:00,100,68536,Holy 2,Holy 2,Amsterdam,1083 JK,159,52.332832,4.882153,0,0.00 jaarabonnement,95021.0,25.0,2.0,16.0,400.0,11.0,10.0,2.0
False,2016-06-04 02:37:00,68189,B706DAC3-DB28-4F36-A461-7A7263CD0A20,26,177.0,1.0,1.0,50,2016-06-04 02:37:00,3,2016-06-04 02:37:00,100,68535,Doddendaal 90,Doddendaal 90,Amsterdam,1082 XW,159,52.332382,4.874845,0,0.00 jaarabonnement,95019.0,25.0,2.0,16.0,400.0,11.0,10.0,2.0
False,2016-06-04 02:37:00,68188,93059ED8-D0A9-4B37-A9DF-3343FD775595,26,177.0,1.0,1.0,50,2016-06-04 02:37:00,3,2016-06-04 02:37:00,100,68534,Waddenland 25,Waddenland 25,Duivendrecht,1115 XC,159,52.332205,4.938159,0,0.00 jaarabonnement,95017.0,25.0,2.0,16.0,400.0,11.0,10.0,2.0
False,2016-06-04 02:37:00,68187,188B3AC3-2224-445F-8529-B430630D4761,26,177.0,1.0,1.0,50,2016-06-04 02:37:00,3,2016-06-04 02:37:00,100,68533,Fokkerstraat 20,Fokkerstraat 20,Haarlemmermeer,1171 EX,159,52.331893,4.78126,0,0.00 jaarabonnement,95015.0,25.0,2.0,16.0,400.0,11.0,10.0,2.0
False,2016-06-04 02:37:00,68186,D9AD370E-C3CB-4A98-8117-04EF990EDA27,26,177.0,1.0,1.0,50,2016-06-04 02:37:00,3,2016-06-04 02:37:00,100,68532,Stammerkamp 9,Stammerkamp 9,Diemen,1112 VE,159,52.3304904,4.9857368,0,0.00 jaarabonnement,95011.0,25.0,2.0,16.0,400.0,11.0,10.0,2.0
False,2016-06-04 02:37:00,68185,D565879F-1F14-4425-B826-339DDE5364CC,26,73.0,1.0,1.0,50,2016-06-04 02:37:00,3,2016-06-04 02:37:00,100,68531,Broekerheide,Broekerheide,Almelo,7609 TG,159,52.32924,6.64915,0,0.00 jaarabonnement,95009.0,25.0,2.0,16.0,400.0,11.0,10.0,2.0
False,2016-06-04 02:37:00,68184,16280C3A-CE4E-4AE7-985D-A316F93FD3D0,26,177.0,1.0,1.0,50,2016-06-04 02:37:00,3,2016-06-04 02:37:00,100,68530,Van Nijenrodeweg 432,Van Nijenrodeweg 432,Amsterdam,1082 HJ,159,52.327739,4.877177,0,0.00 jaarabonnement,95007.0,25.0,2.0,16.0,400.0,11.0,10.0,2.0
False,2016-06-04 02:37:00,68183,5FE7941E-0453-414F-B10A-FE8A0B3C2770,26,177.0,1.0,1.0,50,2016-06-04 02:37:00,3,2016-06-04 02:37:00,100,68529,Charlotte Brontéstraat 46,Charlotte Brontéstraat 46,Amsterdam,1102 XE,159,52.324284,4.945047,0,0.00 jaarabonnement,95005.0,25.0,2.0,16.0,400.0,11.0,10.0,2.0
False,2016-06-04 02:37:00,68182,54882CE0-598D-49FE-AF7C-F369652A490D,26,73.0,1.0,1.0,50,2016-06-04 02:37:00,3,2016-06-04 02:37:00,100,68528,Schipholweg,Schipholweg,Haarlemmermeer,1171 PR,159,52.32409,4.78924,0,0.00 jaarabonnement,95004.0,25.0,2.0,16.0,400.0,11.0,10.0,2.0
False,2016-06-04 02:37:00,68181,DD479221-4E62-4B77-A96E-88CBECF27F6D,26,177.0,1.0,1.0,50,2016-06-04 02:37:00,3,2016-06-04 02:37:00,100,68527,Simonszand 52,Simonszand 52,Haarlemmermeer,2134 ZZ,159,52.323178,4.650442,0,0.00 jaarabonnement,95002.0,25.0,2.0,16.0,400.0,11.0,10.0,2.0
False,2016-06-04 02:37:00,68180,4ADF2868-6B4F-49D2-B78B-84E81E8485C2,26,73.0,1.0,1.0,50,2016-06-04 02:37:00,3,2016-06-04 02:37:00,100,68526,Edith Magnusstraat 31,Edith Magnusstraat 31,Amsterdam,1103 DA,159,52.32135,4.96083,0,0.00 jaarabonnement,95001.0,25.0,2.0,16.0,400.0,5.0,10.0,2.0
